slug,nu,solver,form_a,form_b,pearson,spearman
ALL_W_14-25_mrc2,8,anderson,poly3-goff,spline5-gscalar,0.9851061330802366,0.9802578441873122
ALL_W_14-25_mrc2,8,anderson,poly3-goff,spline5-gvarying,0.9840594440885527,0.9781232520047858
ALL_W_14-25_mrc2,8,anderson,poly3-goff,spline6-goff,0.9992781717239725,0.9988129309631248
ALL_W_14-25_mrc2,8,anderson,poly3-goff,spline6-gscalar,0.9847977775024563,0.9797696596943343
ALL_W_14-25_mrc2,8,anderson,poly3-goff,spline6-gvarying,0.9838842826562614,0.9778335394347719
ALL_W_14-25_mrc2,8,anderson,poly3-gscalar,poly2-goff,0.9847597944149107,0.9785446521066241
ALL_W_14-25_mrc2,8,anderson,poly3-gscalar,poly2-gscalar,0.9984705348750694,0.9974565493853327
ALL_W_14-25_mrc2,8,anderson,poly3-gscalar,poly2-gvarying,0.9985613641529807,0.9975280369026088
ALL_W_14-25_mrc2,8,anderson,poly3-gscalar,poly3-goff,0.9860296680968667,0.9810943735561402
ALL_W_14-25_mrc2,8,anderson,poly3-gscalar,poly3-gscalar,1.0,0.9999999999999999
ALL_W_14-25_mrc2,8,anderson,poly3-gscalar,poly3-gvarying,0.9993723149800778,0.9989079341110841
ALL_W_14-25_mrc2,8,anderson,poly3-gscalar,poly4-goff,0.9862276997403255,0.9813417579909247
ALL_W_14-25_mrc2,8,anderson,poly3-gscalar,poly4-gscalar,0.9996463664077232,0.9994541238264131
ALL_W_14-25_mrc2,8,anderson,poly3-gscalar,poly4-gvarying,0.998617510419317,0.9975396379470791
ALL_W_14-25_mrc2,8,anderson,poly3-gscalar,poly5-goff,0.9858139459184888,0.9805876901003583
ALL_W_14-25_mrc2,8,anderson,poly3-gscalar,poly5-gscalar,0.999462023794666,0.9991446581266256
ALL_W_14-25_mrc2,8,anderson,poly3-gscalar,poly5-gvarying,0.9992416953845737,0.9988690549350216
ALL_W_14-25_mrc2,8,anderson,poly3-gscalar,poly6-goff,0.9859073792919987,0.9805933338517222
ALL_W_14-25_mrc2,8,anderson,poly3-gscalar,poly6-gscalar,0.9993345129814835,0.9990299018488927
ALL_W_14-25_mrc2,8,anderson,poly3-gscalar,poly6-gvarying,0.9987039013767155,0.9981278422558951
ALL_W_14-25_mrc2,8,anderson,poly3-gscalar,spline3-goff,0.9857836895269109,0.9807312922183955
ALL_W_14-25_mrc2,8,anderson,poly3-gscalar,spline3-gscalar,0.9998848708748558,0.9997196936822593
ALL_W_14-25_mrc2,8,anderson,poly3-gscalar,spline3-gvarying,0.998974810596436,0.998278342292266
ALL_W_14-25_mrc2,8,anderson,poly3-gscalar,spline4-goff,0.9854681509139798,0.9803236879532244
ALL_W_14-25_mrc2,8,anderson,poly3-gscalar,spline4-gscalar,0.9994910387765095,0.9991161258280635
ALL_W_14-25_mrc2,8,anderson,poly3-gscalar,spline4-gvarying,0.9983864601077145,0.9970586649141772
ALL_W_14-25_mrc2,8,anderson,poly3-gscalar,spline5-goff,0.9856911326706858,0.9805061692473241
ALL_W_14-25_mrc2,8,anderson,poly3-gscalar,spline5-gscalar,0.9993913934393596,0.9990647049823036
ALL_W_14-25_mrc2,8,anderson,poly3-gscalar,spline5-gvarying,0.9987922306671201,0.9981494766361235
ALL_W_14-25_mrc2,8,anderson,poly3-gscalar,spline6-goff,0.9854968009526972,0.9802873171111016
ALL_W_14-25_mrc2,8,anderson,poly3-gscalar,spline6-gscalar,0.9993602382331617,0.9990443247690449
ALL_W_14-25_mrc2,8,anderson,poly3-gscalar,spline6-gvarying,0.9987383135531447,0.9980039932676316
ALL_W_14-25_mrc2,8,anderson,poly3-gvarying,poly2-goff,0.9855850149883271,0.9797201200990289
ALL_W_14-25_mrc2,8,anderson,poly3-gvarying,poly2-gscalar,0.997877197912131,0.9968175513142413
ALL_W_14-25_mrc2,8,anderson,poly3-gvarying,poly2-gvarying,0.9982746569552338,0.9972373837073677
ALL_W_14-25_mrc2,8,anderson,poly3-gvarying,poly3-goff,0.9870638103255833,0.9825705280795441
ALL_W_14-25_mrc2,8,anderson,poly3-gvarying,poly3-gscalar,0.9993723149800777,0.9989079341110841
ALL_W_14-25_mrc2,8,anderson,poly3-gvarying,poly3-gvarying,1.0,0.9999999999999999
ALL_W_14-25_mrc2,8,anderson,poly3-gvarying,poly4-goff,0.9874527795646749,0.9829731156768362
ALL_W_14-25_mrc2,8,anderson,poly3-gvarying,poly4-gscalar,0.9991058785312307,0.9985075413059892
ALL_W_14-25_mrc2,8,anderson,poly3-gvarying,poly4-gvarying,0.9993122133825244,0.9986862600991794
ALL_W_14-25_mrc2,8,anderson,poly3-gvarying,poly5-goff,0.9868584850303384,0.982003644609214
ALL_W_14-25_mrc2,8,anderson,poly3-gvarying,poly5-gscalar,0.9988562513757356,0.9980870818293779
ALL_W_14-25_mrc2,8,anderson,poly3-gvarying,poly5-gvarying,0.9990556270813684,0.9984652131707598
ALL_W_14-25_mrc2,8,anderson,poly3-gvarying,poly6-goff,0.9870371701874827,0.9820832842117935
ALL_W_14-25_mrc2,8,anderson,poly3-gvarying,poly6-gscalar,0.9988358530487551,0.9981363078829409
ALL_W_14-25_mrc2,8,anderson,poly3-gvarying,poly6-gvarying,0.9989273139957945,0.9983125183421918
ALL_W_14-25_mrc2,8,anderson,poly3-gvarying,spline3-goff,0.9867244282461013,0.9820556925384589
ALL_W_14-25_mrc2,8,anderson,poly3-gvarying,spline3-gscalar,0.9992742666382489,0.9988032111691093
ALL_W_14-25_mrc2,8,anderson,poly3-gvarying,spline3-gvarying,0.9996900161662511,0.9994230831939116
ALL_W_14-25_mrc2,8,anderson,poly3-gvarying,spline4-goff,0.9865339709128056,0.9817800893468548
ALL_W_14-25_mrc2,8,anderson,poly3-gvarying,spline4-gscalar,0.9989198669403482,0.9980870818293779
ALL_W_14-25_mrc2,8,anderson,poly3-gvarying,spline4-gvarying,0.9990278962949223,0.9981281557976375
ALL_W_14-25_mrc2,8,anderson,poly3-gvarying,spline5-goff,0.9867888244432319,0.9819638248079241
ALL_W_14-25_mrc2,8,anderson,poly3-gvarying,spline5-gscalar,0.9988338194498557,0.9980845734954384
ALL_W_14-25_mrc2,8,anderson,poly3-gvarying,spline5-gvarying,0.9989637133099686,0.9982441662423401
ALL_W_14-25_mrc2,8,anderson,poly3-gvarying,spline6-goff,0.9865429053068869,0.9817032716199572
ALL_W_14-25_mrc2,8,anderson,poly3-gvarying,spline6-gscalar,0.9988653160841646,0.9981548068457448
ALL_W_14-25_mrc2,8,anderson,poly3-gvarying,spline6-gvarying,0.9989180377946578,0.998153552678775
ALL_W_14-25_mrc2,8,anderson,poly4-goff,poly2-goff,0.9974098760364418,0.9959393208936691
