slug,nu,solver,form_a,form_b,pearson,spearman
Po10_M_14-25_mrc2,8,anderson,poly4-gscalar,poly4-gvarying,0.9998943291174077,0.9996633079951979
Po10_M_14-25_mrc2,8,anderson,poly4-gscalar,poly5-goff,0.9944584287388808,0.9930936896119646
Po10_M_14-25_mrc2,8,anderson,poly4-gscalar,poly5-gscalar,0.9999181325326252,0.9997360454661685
Po10_M_14-25_mrc2,8,anderson,poly4-gscalar,poly5-gvarying,0.9998155217644625,0.999505085249066
Po10_M_14-25_mrc2,8,anderson,poly4-gscalar,poly6-goff,0.9942859349314892,0.9931799247579605
Po10_M_14-25_mrc2,8,anderson,poly4-gscalar,poly6-gscalar,0.9998781068867931,0.9996243147117908
Po10_M_14-25_mrc2,8,anderson,poly4-gscalar,poly6-gvarying,0.9998046765854437,0.9994413462281124
Po10_M_14-25_mrc2,8,anderson,poly4-gscalar,spline3-goff,0.9943675092625697,0.9928642291365314
Po10_M_14-25_mrc2,8,anderson,poly4-gscalar,spline3-gscalar,0.9998121735026658,0.9994953369282142
Po10_M_14-25_mrc2,8,anderson,poly4-gscalar,spline3-gvarying,0.9997047006499687,0.9993003705111796
Po10_M_14-25_mrc2,8,anderson,poly4-gscalar,spline4-goff,0.9945447933141266,0.9930741929702611
Po10_M_14-25_mrc2,8,anderson,poly4-gscalar,spline4-gscalar,0.9999428985759129,0.9998267798371732
Po10_M_14-25_mrc2,8,anderson,poly4-gscalar,spline4-gvarying,0.9998185219985951,0.9995335803407864
Po10_M_14-25_mrc2,8,anderson,poly4-gscalar,spline5-goff,0.9942621056059463,0.9932699092581302
Po10_M_14-25_mrc2,8,anderson,poly4-gscalar,spline5-gscalar,0.9998709780903382,0.9996048180700875
Po10_M_14-25_mrc2,8,anderson,poly4-gscalar,spline5-gvarying,0.9998107888032373,0.9994405963572777
Po10_M_14-25_mrc2,8,anderson,poly4-gscalar,spline6-goff,0.9942741995800067,0.9932196679122022
Po10_M_14-25_mrc2,8,anderson,poly4-gscalar,spline6-gscalar,0.9998723017851076,0.9996055679409223
Po10_M_14-25_mrc2,8,anderson,poly4-gscalar,spline6-gvarying,0.9998092255963992,0.9994435958406167
Po10_M_14-25_mrc2,8,anderson,poly4-gvarying,poly2-goff,0.9923099283677274,0.9906423618531708
Po10_M_14-25_mrc2,8,anderson,poly4-gvarying,poly2-gscalar,0.9979763962799751,0.996186156934468
Po10_M_14-25_mrc2,8,anderson,poly4-gvarying,poly2-gvarying,0.9980233741192839,0.9961351657177052
Po10_M_14-25_mrc2,8,anderson,poly4-gvarying,poly3-goff,0.9942497365228748,0.9929002229365992
Po10_M_14-25_mrc2,8,anderson,poly4-gvarying,poly3-gscalar,0.9998582628789623,0.9994743405448412
Po10_M_14-25_mrc2,8,anderson,poly4-gvarying,poly3-gvarying,0.9998984039388678,0.9997038010202745
Po10_M_14-25_mrc2,8,anderson,poly4-gvarying,poly4-goff,0.994205275348169,0.9930636947785745
Po10_M_14-25_mrc2,8,anderson,poly4-gvarying,poly4-gscalar,0.9998943291174076,0.9996633079951979
Po10_M_14-25_mrc2,8,anderson,poly4-gvarying,poly4-gvarying,1.0,1.0
Po10_M_14-25_mrc2,8,anderson,poly4-gvarying,poly5-goff,0.9941019259010071,0.9928349841739762
Po10_M_14-25_mrc2,8,anderson,poly4-gvarying,poly5-gscalar,0.9997992092860429,0.9994563436448074
