slug,slice,nu,cand,basis,gamma_form,solver,init,seed,loglik,aic,bic,n_params,n_iter,converged,wall_s
Po10_B_14-25_mrc2,Po10_B,8,poly5-gvarying,poly5,varying,anderson,rand0,0.0,266192.0866703056,-432094.17334061116,75630.11247003404,50146,133,True,23.245801899931394
Po10_B_14-25_mrc2,Po10_B,8,poly5-gvarying,poly5,varying,anderson,rand1,1.0,266190.70113936125,-432091.4022787225,75632.88353192271,50146,74,True,11.963635400054045
Po10_B_14-25_mrc2,Po10_B,8,poly6-goff,poly6,off,anderson,mean,,261185.43144390458,-422088.86288780917,85594.92243139644,50142,77,True,10.658018100075424
Po10_B_14-25_mrc2,Po10_B,8,poly6-goff,poly6,off,anderson,rand0,0.0,261186.6093986968,-422091.2187973936,85592.566521812,50142,77,True,9.550157999969088
Po10_B_14-25_mrc2,Po10_B,8,poly6-goff,poly6,off,anderson,rand1,1.0,261185.26003199298,-422088.52006398595,85595.26525521965,50142,122,True,14.81460329995025
Po10_B_14-25_mrc2,Po10_B,8,poly6-gscalar,poly6,scalar,anderson,mean,,266119.3762392015,-431954.75247840304,75739.15796366241,50143,90,True,16.691855199984275
Po10_B_14-25_mrc2,Po10_B,8,poly6-gscalar,poly6,scalar,anderson,rand0,0.0,266120.59117218666,-431957.1823443733,75736.72809769213,50143,98,True,22.35264349996578
Po10_B_14-25_mrc2,Po10_B,8,poly6-gscalar,poly6,scalar,anderson,rand1,1.0,266119.1883588906,-431954.3767177812,75739.53372428427,50143,88,True,18.196348699973896
Po10_B_14-25_mrc2,Po10_B,8,poly6-gvarying,poly6,varying,anderson,mean,,266207.39493325615,-432120.7898665123,75623.74618985283,50148,97,True,22.332666000002064
Po10_B_14-25_mrc2,Po10_B,8,poly6-gvarying,poly6,varying,anderson,rand0,0.0,266208.5924821581,-432123.1849643162,75621.35109204892,50148,92,True,18.78692109999247
Po10_B_14-25_mrc2,Po10_B,8,poly6-gvarying,poly6,varying,anderson,rand1,1.0,266207.2169547698,-432120.4339095396,75624.10214682552,50148,65,True,12.148321699933149
