solver,nu,race_id,v
als,15.0,88,-0.00691341013883465
als,15.0,89,-0.011106408645262513
als,15.0,90,-0.007499605095314335
als,15.0,91,-0.010813983584711277
als,15.0,118,0.020960512741672432
als,15.0,123,-0.0009322734305329141
als,15.0,131,0.02283065593228056
als,15.0,135,0.030058746366303173
als,15.0,136,-0.002459745871701238
als,15.0,137,0.011642778481572351
als,15.0,138,0.012523008833853239
als,15.0,139,0.04305133076847495
als,15.0,140,0.0007918571413627802
als,15.0,141,-0.012275759948340553
als,15.0,142,0.007064789062526755
als,15.0,143,0.005327661057207631
als,15.0,144,-0.00876702051883308
als,15.0,145,-0.008790542033004636
als,15.0,146,-0.0020470111949679273
als,15.0,147,0.026345971348443135
als,15.0,148,0.022503867862814726
als,15.0,149,-0.008829930532277172
als,15.0,150,0.004286023360395471
als,15.0,151,-0.0010302644322102556
als,15.0,152,0.008643759607943583
als,15.0,170,-0.002939059960230295
als,15.0,176,-0.009818088684641096
als,15.0,177,-0.011742542953816944
als,15.0,178,-0.005753286509368554
als,15.0,179,-0.004154809015217349
als,15.0,180,-0.004365788000531198
als,15.0,181,-0.018992335416165525
als,15.0,182,-9.696464474334511e-05
als,15.0,183,-0.01691803028020497
als,15.0,184,-0.01834299811433471
als,15.0,185,-0.025100949267949757
als,15.0,186,0.0012530645219126489
als,15.0,193,-0.009508396614194562
als,15.0,194,-0.011876089072805723
als,15.0,195,0.00024091431258760625
als,15.0,196,-0.00506198085926132
als,15.0,197,-0.010225316906011864
als,15.0,198,0.009812436193099381
als,15.0,199,-0.0018865690325627314
als,15.0,200,-0.01868305062430745
als,15.0,201,-0.01848809754108423
als,15.0,202,0.011678251264323673
als,15.0,203,0.0011382450559553152
als,15.0,205,-0.013946077942999693
als,15.0,206,-0.004842602193263869
als,15.0,207,0.004757093089734169
als,15.0,208,-0.01218185810985895
als,15.0,211,-0.02420780834070071
als,15.0,213,-0.007467004750704588
als,15.0,214,-0.023007616671121212
als,15.0,228,0.003296288378098525
als,15.0,231,0.02008351754089247
als,15.0,232,0.014124037416342109
als,15.0,233,0.028253229799682873
als,15.0,234,-0.0020044061459284406
als,15.0,235,-0.015250423632508605
als,15.0,236,0.002778285712568818
als,15.0,237,-0.00478092317788153
als,15.0,238,-0.008776671778132817
als,15.0,239,-0.025274145141929993
als,15.0,242,-0.01046964424277815
als,15.0,243,0.01922952315617092
als,15.0,244,0.00027676486653526036
als,15.0,245,-0.006299075476724424
als,15.0,248,-0.00042436199389890014
als,15.0,249,-0.009981466307920423
als,15.0,250,-0.0016940478084763184
als,15.0,285,-0.016232583988000805
als,15.0,286,-0.002320464550579662
als,15.0,287,0.0009630090747131698
als,15.0,288,-0.0166697447210364
als,15.0,289,0.004566570679143026
als,15.0,290,-0.01577734248633409
als,15.0,291,-0.008511323763376967
als,15.0,292,-0.006742588760262733
als,15.0,293,-0.007029317627037146
als,15.0,302,0.003714554385777975
als,15.0,303,0.014404497970443013
als,15.0,304,-0.0016777591923872164
als,15.0,305,0.0014868927428790001
als,15.0,306,-0.014611281828998618
als,15.0,307,-0.00314885380723764
als,15.0,308,-0.023704400348335507
als,15.0,309,-0.00757693603796952
als,15.0,310,-0.037439248954969674
als,15.0,313,0.00796669738225811
als,15.0,315,-0.012762675896432454
als,15.0,316,-0.008997852536320732
als,15.0,317,-0.01897758364662271
als,15.0,318,-0.01880301605305702
als,15.0,319,0.011298063052797689
als,15.0,320,0.01739647486435825
als,15.0,321,-0.004287129931566803
als,15.0,322,-0.012441309174673378
als,15.0,323,-0.021940237097855572
als,15.0,324,-0.014188659827188685
als,15.0,325,-0.014560390991630636
als,15.0,352,-0.010514626209064609
als,15.0,353,-0.02065506993994788
als,15.0,354,-0.03331457013540672
als,15.0,361,0.00894458477535187
als,15.0,362,0.019488837977890427
als,15.0,363,0.0193996429044204
als,15.0,364,0.045857342585666656
als,15.0,365,0.005720953147789861
als,15.0,366,0.004586958068563962
als,15.0,367,0.015181828103739005
als,15.0,368,0.04467843655088656
als,15.0,369,0.035335273662711275
als,15.0,370,0.05436273293759953
