comp_id,series_key,year,date,race_country,total_runners,total_men,total_women,dnf_count,mean_time_sec,p1_time_sec,p10_time_sec,p25_time_sec,median_time_sec,p75_time_sec,mean_time,p1_time,p10_time,p25_time,median_time,p75_time,m_top1_sec,m_top3_sec,m_top10_sec,m_top25_sec,w_top1_sec,w_top3_sec,w_top10_sec,w_top25_sec,m_top1,m_top3,m_top10,m_top25,w_top1,w_top3,w_top10,w_top25,sub3_count,sub3_pct,sub4_count,sub4_pct,bq_count,bq_pct,m_sub3_count,m_sub3_pct,m_sub4_count,m_sub4_pct,m_bq_count,m_bq_pct,w_sub3_count,w_sub3_pct,w_sub4_count,w_sub4_pct,w_bq_count,w_bq_pct
1318340901,frankfurt_marathon,2023,2023-10-29,GER,9678,7570,2100,0,14161.739098987395,9196.85,10849.0,12341.25,14020.5,15808.75,03:56:02,02:33:17,03:00:49,03:25:41,03:53:40,04:23:29,7493.0,7703.0,7972.0,8782.0,8367.0,8527.0,8874.0,10001.0,02:04:53,02:08:23,02:12:52,02:26:22,02:19:27,02:22:07,02:27:54,02:46:41,926,9.5680925811118,5638,58.25583798305435,1619,16.728662946889852,868,11.466314398943195,4793,63.31571994715984,1262,16.67107001321004,53,2.5238095238095237,838,39.904761904761905,357,17.0
1320582970,london_marathon,2026,2026-04-26,GBR,59890,33646,26167,0,16581.034713641675,9495.0,11720.0,13570.0,16120.0,19125.0,04:36:21,02:38:15,03:15:20,03:46:10,04:28:40,05:18:45,7228.0,7379.0,7599.0,8049.0,8141.0,8155.0,8858.0,9466.0,02:00:28,02:02:59,02:06:39,02:14:09,02:15:41,02:15:55,02:27:38,02:37:46,3348,5.59024878944732,20381,34.03072299215228,6693,11.175488395391552,3085,9.16899482850859,14513,43.13439933424478,3980,11.829043571301195,262,1.0012611304314596,5845,22.33729506630489,2701,10.322161501127376
1320703413,rotterdam_marathon,2025,2025-04-13,NED,17867,13375,4492,0,14674.767672244921,9531.0,11629.6,13098.0,14599.0,16243.0,04:04:35,02:38:51,03:13:50,03:38:18,04:03:19,04:30:43,7473.0,7526.0,7785.0,8253.0,8474.0,8535.0,8781.0,10061.0,02:04:33,02:05:26,02:09:45,02:17:33,02:21:14,02:22:15,02:26:21,02:47:41,976,5.462584653271394,8391,46.96367605081995,1510,8.451334863155537,915,6.841121495327103,7137,53.3607476635514,1137,8.500934579439253,61,1.3579697239536954,1254,27.916295636687444,373,8.303650934995547
1339811129,paris_marathon,2021,2021-10-17,FRA,27114,21337,5773,0,14864.211293058936,9984.0,11867.0,13135.0,14601.5,16411.0,04:07:44,02:46:24,03:17:47,03:38:55,04:03:22,04:33:31,7461.0,7484.0,7726.0,8806.0,8771.0,8781.0,9129.0,10684.0,02:04:21,02:04:44,02:08:46,02:26:46,02:26:11,02:26:21,02:32:09,02:58:04,1080,3.9831821199380393,12706,46.861400014752526,2041,7.527476580364387,1047,4.906969114683414,11205,52.51441158550874,1609,7.540891409289029,30,0.5196604884808591,1497,25.931058375194873,432,7.483111034124372
1347157030,chicago_marathon,2022,2022-10-09,USA,39305,20811,18393,0,16145.06767586821,9602.08,11672.0,13355.0,15704.0,18546.0,04:29:05,02:40:02,03:14:32,03:42:35,04:21:44,05:09:06,7464.0,7501.0,7733.0,8095.0,8058.0,8452.0,9028.0,9519.0,02:04:24,02:05:01,02:08:53,02:14:55,02:14:18,02:20:52,02:30:28,02:38:39,2069,5.263961328075308,14717,37.443073400330746,4765,12.123139549675614,1886,9.062515016097256,10110,48.58007784344818,2763,13.2766325500937,175,0.9514489207850813,4578,24.889903767737724,2002,10.88457565378133
1382956143,cape_town_marathon,2022,2022-10-16,RSA,9203,5866,3337,0,17168.83266326198,10080.1,12875.2,14810.5,17138.0,19504.0,04:46:09,02:48:00,03:34:35,04:06:50,04:45:38,05:25:04,7798.0,7912.0,8232.0,9137.0,8642.0,9032.0,9989.0,11592.0,02:09:58,02:11:52,02:17:12,02:32:17,02:24:02,02:30:32,02:46:29,03:13:12,238,2.586113223948712,2009,21.829838096272955,335,3.6401173530370534,224,3.8186157517899764,1682,28.673712921922945,238,4.05727923627685,14,0.4195385076415942,327,9.799220857057236,97,2.906802517231046
1387651698,eindhoven_marathon,2022,2022-10-09,NED,2498,2009,487,0,13399.102882305844,8565.04,10451.8,11758.0,13434.0,14883.0,03:43:19,02:22:45,02:54:12,03:15:58,03:43:54,04:08:03,7615.0,7688.0,8133.0,8600.0,8566.0,9316.0,10088.0,10756.0,02:06:55,02:08:08,02:15:33,02:23:20,02:22:46,02:35:16,02:48:08,02:59:16,373,14.931945556445156,1738,69.57566052842273,591,23.65892714171337,345,17.172722747635643,1483,73.81781981085118,457,22.747635639621702,27,5.544147843942506,254,52.15605749486652,134,27.51540041067762
1392532153,prague_marathon,2016,2016-05-08,CZE,5777,4513,1261,0,15420.357105764237,10023.0,12143.0,13471.0,15140.0,17077.0,04:17:00,02:47:03,03:22:23,03:44:31,04:12:20,04:44:37,7694.0,7765.0,8322.0,9496.0,8684.0,8882.0,9668.0,11676.0,02:08:14,02:09:25,02:18:42,02:38:16,02:24:44,02:28:02,02:41:08,03:14:36,163,2.8215336679937684,2320,40.15925220702787,345,5.971957763545093,143,3.168623975182805,2079,46.06691779304232,270,5.982716596499003,18,1.4274385408406027,239,18.95321173671689,75,5.947660586835844
1395841952,boston_marathon,2022,2022-04-18,USA,24828,14250,10560,0,13530.77630095054,9294.27,10608.0,11655.0,13054.5,14915.0,03:45:31,02:34:54,02:56:48,03:14:15,03:37:34,04:08:35,7611.0,7673.0,7784.0,8199.0,8461.0,8492.0,8757.0,9566.0,02:06:51,02:07:53,02:09:44,02:16:39,02:21:01,02:21:32,02:25:57,02:39:26,3301,13.295472853230224,17406,70.10633156114065,8474,34.13082004188819,3062,21.487719298245615,10974,77.01052631578948,4866,34.14736842105263,230,2.178030303030303,6414,60.73863636363637,3608,34.166666666666664
1401170003,belfast_marathon,2017,2017-05-01,GBR,2147,1614,492,0,15793.295761527714,10408.84,12456.2,13759.0,15510.0,17542.0,04:23:13,02:53:29,03:27:36,03:49:19,04:18:30,04:52:22,8162.0,8291.0,9830.0,10543.0,9706.0,10439.0,11717.0,12889.0,02:16:02,02:18:11,02:43:50,02:55:43,02:41:46,02:53:59,03:15:17,03:34:49,50,2.328830926874709,767,35.72426641825803,79,3.67955286446204,39,2.41635687732342,647,40.086741016109045,55,3.407682775712516,6,1.2195121951219512,91,18.495934959349594,24,4.878048780487805
1430335227,boston_marathon,2019,2019-04-15,USA,26639,14656,11972,0,13984.55204774954,9433.52,10815.8,12026.0,13535.0,15542.0,03:53:05,02:37:14,03:00:16,03:20:26,03:45:35,04:19:02,7687.0,7735.0,7960.0,8371.0,8611.0,8720.0,9032.0,9612.0,02:08:07,02:08:55,02:12:40,02:19:31,02:23:31,02:25:20,02:30:32,02:40:12,2635,9.891512444160817,16834,63.193062802657764,6459,24.24640564585758,2458,16.77128820960699,10358,70.6741266375546,3606,24.604257641921397,173,1.4450384229869697,6465,54.001002338790514,2853,23.830604744403608
1431807441,kobe_marathon,2022,2022-11-20,JPN,19449,15812,3637,747,16708.84431076148,10003.48,12257.6,14048.0,16650.0,19300.0,04:38:29,02:46:43,03:24:18,03:54:08,04:37:30,05:21:40,7966.0,8042.0,8687.0,9046.0,8952.0,9579.0,10396.0,11047.0,02:12:46,02:14:02,02:24:47,02:30:46,02:29:12,02:39:39,02:53:16,03:04:07,702,3.6094400740397963,5741,29.51822715820865,1777,9.13671654069618,682,4.31317986339489,5161,32.63976726536807,1422,8.99316974449785,20,0.5499037668408029,580,15.947209238383284,355,9.76079186142425
1435930603,milton_keynes_marathon,2024,2024-05-06,GBR,1731,1286,442,54,15389.093009820912,10050.1,11648.0,13256.5,15124.0,17278.5,04:16:29,02:47:30,03:14:08,03:40:56,04:12:04,04:47:58,9437.0,9588.0,9787.0,10209.0,10980.0,11467.0,11830.0,12733.0,02:37:17,02:39:48,02:43:07,02:50:09,03:03:00,03:11:07,03:17:10,03:32:13,72,4.15944540727903,712,41.13229347198151,184,10.629693818601964,72,5.598755832037325,607,47.20062208398134,138,10.730948678071538,0,0.0,103,23.30316742081448,46,10.407239819004525
1450928194,kobe_marathon,2025,2025-11-16,JPN,19779,15164,4615,781,16577.2421760453,9698.68,11884.0,13781.5,16412.0,19391.0,04:36:17,02:41:39,03:18:04,03:49:42,04:33:32,05:23:11,7861.0,7904.0,8264.0,8746.0,8904.0,9321.0,10030.0,10624.0,02:11:01,02:11:44,02:17:44,02:25:46,02:28:24,02:35:21,02:47:10,02:57:04,964,4.873856110015673,6350,32.104757571161336,2203,11.138075736892663,931,6.139541018201002,5529,36.461355842785544,1706,11.250329728303878,33,0.7150595882990249,821,17.789815817984834,497,10.76923076923077
1454677645,lisbon_marathon,2025,2025-10-25,POR,9216,6893,2321,0,15244.246853298611,10193.2,12079.5,13381.75,14921.5,16946.75,04:14:04,02:49:53,03:21:20,03:43:02,04:08:42,04:42:27,7631.0,7784.0,8626.0,9675.0,8940.0,8962.0,10321.0,11233.0,02:07:11,02:09:44,02:23:46,02:41:15,02:29:00,02:29:22,02:52:01,03:07:13,255,2.766927083333333,3973,43.10980902777778,538,5.837673611111112,238,3.452778180763093,3371,48.90468591324532,382,5.541854054838242,15,0.6462731581214994,600,25.850926324859973,156,6.721240844463592
1478359441,tokyo_marathon,2019,2019-03-03,JPN,35440,27235,8200,0,16580.037217832956,9487.78,11973.9,13886.0,16537.0,19372.0,04:36:20,02:38:08,03:19:34,03:51:26,04:35:37,05:22:52,7486.0,7723.0,7939.0,8234.0,8439.0,8464.0,9099.0,9798.0,02:04:46,02:08:43,02:12:19,02:17:14,02:20:39,02:21:04,02:31:39,02:43:18,1711,4.827878103837472,11080,31.264108352144472,3542,9.994356659142213,1607,5.90049568569855,9499,34.877914448320176,2547,9.35193684597026,100,1.2195121951219512,1577,19.23170731707317,995,12.134146341463413
1497935112,yorkshire_marathon,2021,2021-10-17,GBR,3044,2002,1029,0,15561.018396846255,9943.06,11834.9,13488.0,15394.5,17426.0,04:19:21,02:45:43,03:17:15,03:44:48,04:16:34,04:50:26,8662.0,8943.0,9375.0,9765.0,10063.0,10625.0,11125.0,11631.0,02:24:22,02:29:03,02:36:15,02:42:45,02:47:43,02:57:05,03:05:25,03:13:51,124,4.07358738501971,1180,38.76478318002628,290,9.526938239159001,120,5.994005994005994,974,48.651348651348655,195,9.740259740259742,4,0.3887269193391642,201,19.533527696793,95,9.23226433430515
1503545471,barcelona_marathon,2021,2021-11-07,ESP,9443,7829,1604,477,14112.216774330192,9557.68,11178.2,12503.5,13962.0,15530.5,03:55:12,02:39:18,03:06:18,03:28:24,03:52:42,04:18:50,7561.0,7592.0,7764.0,8594.0,8412.0,8632.0,10011.0,10723.0,02:06:01,02:06:32,02:09:24,02:23:14,02:20:12,02:23:52,02:46:51,02:58:43,728,7.70941438102298,5601,59.3137774012496,1283,13.586783861061102,692,8.838932175245882,4971,63.49469919529953,1049,13.398901519989781,28,1.7456359102244388,620,38.65336658354115,234,14.588528678304238
1525122469,rome_marathon,2021,2021-09-19,ITA,4379,3528,851,0,15778.525234071705,10542.58,12509.0,13754.0,15412.0,17473.5,04:22:59,02:55:43,03:28:29,03:49:14,04:16:52,04:51:14,7703.0,7722.0,8567.0,10265.0,8969.0,9122.0,11907.0,12708.0,02:08:23,02:08:42,02:22:47,02:51:05,02:29:29,02:32:02,03:18:27,03:31:48,74,1.6898835350536652,1589,36.286823475679384,264,6.028773692623886,68,1.9274376417233559,1438,40.75963718820862,212,6.00907029478458,6,0.7050528789659225,151,17.743830787309047,52,6.110458284371328
1534026076,copenhagen_marathon,2022,2022-05-15,DEN,8497,6257,2151,0,14476.95174767565,9594.64,11416.6,12821.0,14257.0,16023.0,04:01:17,02:39:55,03:10:17,03:33:41,03:57:37,04:27:03,7703.0,7735.0,8099.0,8814.0,8650.0,8708.0,9672.0,10855.0,02:08:23,02:08:55,02:14:59,02:26:54,02:24:10,02:25:08,02:41:12,03:00:55,523,6.155113569495116,4555,53.607155466635284,895,10.533129339766976,496,7.927121623781365,3729,59.59725107879176,635,10.1486335304459,23,1.0692701069270107,803,37.33147373314738,260,12.087401208740122
1545572412,seville_marathon,2026,2026-02-15,ESP,12760,9978,2776,698,13199.394717711599,8803.751960000001,10320.494,11385.860250000002,12993.247500000001,14648.1865,03:39:59,02:26:44,02:52:00,03:09:46,03:36:33,04:04:08,7439.097,7455.23,7670.315,7805.391,8439.204,8523.576,8793.452,9710.651,02:03:59,02:04:15,02:07:50,02:10:05,02:20:39,02:22:04,02:26:33,02:41:51,2321,18.189655172413794,9176,71.91222570532916,3579,28.048589341692793,2209,22.138705151332932,7707,77.23992784125076,2881,28.87352174784526,109,3.926512968299712,1464,52.73775216138329,698,25.144092219020177
1561317725,osaka_marathon,2024,2024-02-25,JPN,29009,2,2,1366,16779.546623461683,9419.08,12177.0,14047.0,16671.0,19629.0,04:39:40,02:36:59,03:22:57,03:54:07,04:37:51,05:27:09,8738.0,,,,10627.0,,,,02:25:38,,,,02:57:07,,,,1302,4.488262263435486,8541,29.442586783412043,4,0.013788824158019925,2,100.0,2,100.0,2,100.0,1,50.0,2,100.0,2,100.0
1564517591,san_sebastian_marathon,2025,2025-11-23,ESP,5206,4362,843,429,13317.884940453323,9499.3,10755.0,11829.5,13123.5,14547.5,03:41:58,02:38:19,02:59:15,03:17:10,03:38:44,04:02:28,8554.0,8662.0,8852.0,9289.0,9895.0,10178.0,10520.0,11271.0,02:22:34,02:24:22,02:27:32,02:34:49,02:44:55,02:49:38,02:55:20,03:07:51,581,11.160199769496733,3800,72.99270072992701,1043,20.03457548981944,568,13.0215497478221,3355,76.9142595139844,861,19.738651994497936,13,1.542111506524318,444,52.66903914590747,182,21.58956109134045
1568662044,chicago_marathon,2017,2017-10-08,USA,44350,22819,21527,0,17239.100180383313,10373.47,12673.0,14421.0,16963.0,19705.0,04:47:19,02:52:53,03:31:13,04:00:21,04:42:43,05:28:25,7760.0,7823.0,7972.0,8597.0,8311.0,8457.0,9346.0,9770.0,02:09:20,02:10:23,02:12:52,02:23:17,02:18:31,02:20:57,02:35:46,02:42:50,923,2.081172491544532,10987,24.77339346110485,2089,4.7102593010146565,822,3.6022612735001536,7766,34.03304263990534,1177,5.157982383101801,100,0.46453291215682635,3217,14.944023784085104,912,4.236540158870256
1591809980,vienna_marathon,2025,2025-04-06,AUT,9300,6905,2363,0,14493.153333333334,9703.95,11432.0,12726.0,14269.5,16016.0,04:01:33,02:41:44,03:10:32,03:32:06,03:57:50,04:26:56,7708.0,7833.0,8290.0,9023.0,8654.0,8745.0,9704.0,10861.0,02:08:28,02:10:33,02:18:10,02:30:23,02:24:14,02:25:45,02:41:44,03:01:01,578,6.21505376344086,4968,53.41935483870968,995,10.698924731182796,552,7.994207096307024,4103,59.42070963070238,745,10.789283128167995,23,0.973338975878121,849,35.92890393567499,250,10.579771476936099
1599001394,yorkshire_marathon,2022,2022-10-16,GBR,3530,2435,1087,0,15589.528328611897,10067.19,11978.8,13475.5,15268.0,17432.25,04:19:50,02:47:47,03:19:39,03:44:36,04:14:28,04:50:32,8576.0,8927.0,9244.0,9865.0,10458.0,10717.0,11444.0,12396.0,02:22:56,02:28:47,02:34:04,02:44:25,02:54:18,02:58:37,03:10:44,03:26:36,124,3.5127478753541075,1411,39.97167138810198,243,6.88385269121813,121,4.9691991786447645,1196,49.1170431211499,188,7.720739219712526,3,0.27598896044158233,211,19.411223551057958,55,5.059797608095677
1602354248,eindhoven_marathon,2017,2017-10-08,NED,2140,1791,349,0,13757.277570093458,9045.56,11082.8,12404.75,13663.0,15104.0,03:49:17,02:30:46,03:04:43,03:26:45,03:47:43,04:11:44,7573.0,7601.0,8220.0,9171.0,8771.0,9448.0,10707.0,12336.0,02:06:13,02:06:41,02:17:00,02:32:51,02:26:11,02:37:28,02:58:27,03:25:36,175,8.177570093457943,1411,65.93457943925233,307,14.345794392523365,165,9.212730318257957,1269,70.85427135678391,252,14.07035175879397,10,2.865329512893983,142,40.68767908309456,55,15.759312320916905
1612124390,valencia_marathon,2023,2023-12-03,ESP,25910,20522,5326,0,13082.867116943266,8691.09,10130.0,11215.0,12897.0,14594.0,03:38:03,02:24:51,02:48:50,03:06:55,03:34:57,04:03:14,7307.0,7427.0,7547.0,7700.0,8150.0,8278.0,8641.0,8745.0,02:01:47,02:03:47,02:05:47,02:08:20,02:15:50,02:17:58,02:24:01,02:25:45,5243,20.235430335777693,18856,72.77499035121575,7682,29.648784253184097,4905,23.901179222298023,15983,77.88227268297437,6226,30.33817366728389,293,5.501314307172362,2812,52.79759669545625,1456,27.337589185129552
1621702905,tokyo_marathon,2017,2017-02-26,JPN,33947,26254,7687,0,16983.137685215188,9518.46,12292.0,14218.5,17016.0,19744.5,04:43:03,02:38:38,03:24:52,03:56:58,04:43:36,05:29:04,7437.0,7601.0,7770.0,8050.0,8386.0,8826.0,9630.0,9951.0,02:03:57,02:06:41,02:09:30,02:14:10,02:19:46,02:27:06,02:40:30,02:45:51,1455,4.286093027366189,9123,26.874245146846555,2751,8.10380887854597,1359,5.17635407937838,7851,29.90401462634265,2018,7.686447779385998,93,1.2098347860023415,1267,16.482372837257707,733,9.535579549889423
1623555259,milan_marathon,2026,2026-04-12,ITA,11948,9275,2673,0,14055.950786742551,9423.41,10984.4,12305.0,13809.0,15489.0,03:54:16,02:37:03,03:03:04,03:25:05,03:50:09,04:18:09,7595.0,7703.0,7921.0,8841.0,8415.0,8729.0,8952.0,10492.0,02:06:35,02:08:23,02:12:01,02:27:21,02:20:15,02:25:29,02:29:12,02:54:52,1044,8.737864077669903,7339,61.42450619350519,1891,15.826916638767994,1000,10.781671159029651,6260,67.49326145552561,1455,15.687331536388141,44,1.646090534979424,1079,40.36662925551814,436,16.311260755705202
1647824547,nyc_marathon,2025,2025-11-02,USA,59123,31863,27109,0,16360.375843580332,9784.22,12028.2,13731.0,15857.0,18451.0,04:32:40,02:43:04,03:20:28,03:48:51,04:24:17,05:07:31,7689.0,7737.0,7840.0,8512.0,8391.0,8424.0,8820.0,9981.0,02:08:09,02:08:57,02:10:40,02:21:52,02:19:51,02:20:24,02:27:00,02:46:21,2396,4.052568374405899,20044,33.902203880046685,6151,10.403734587216482,2186,6.860622038100618,13796,43.29786900166337,3359,10.542007971628536,203,0.7488288022427976,6200,22.870633368991847,2771,10.221697591205873
1666760112,edinburgh_marathon,2017,2017-05-28,GBR,6119,4028,2074,0,16174.44958326524,10652.04,12592.400000000001,14145.5,15964.0,17981.5,04:29:34,02:57:32,03:29:52,03:55:46,04:26:04,04:59:42,8233.0,8433.0,9676.0,10177.0,9466.0,10486.0,11271.0,12013.0,02:17:13,02:20:33,02:41:16,02:49:37,02:37:46,02:54:46,03:07:51,03:20:13,87,1.4218009478672986,1775,29.00800784441902,215,3.5136460205916,82,2.035749751737835,1463,36.32075471698113,147,3.6494538232373386,4,0.19286403085824494,303,14.609450337512053,68,3.278688524590164
1680851625,melbourne_marathon,2012,2012-10-14,AUS,6235,4465,1770,102,14524.751724137932,9996.460000000001,11761.4,12847.0,14222.0,15962.0,04:02:05,02:46:36,03:16:01,03:34:07,03:57:02,04:26:02,7955.0,8159.0,8798.0,9451.0,9389.0,9819.0,10221.0,10994.0,02:12:35,02:15:59,02:26:38,02:37:31,02:36:29,02:43:39,02:50:21,03:03:14,254,4.073777064955894,3356,53.8251804330393,474,7.60224538893344,232,5.195968645016797,2687,60.17917133258679,297,6.6517357222844335,22,1.2429378531073447,669,37.79661016949152,177,10.0
1681481160,oslo_marathon,2019,2019-09-21,NOR,2835,2220,612,0,14602.668783068782,10191.24,11675.2,12911.0,14255.0,16099.5,04:03:23,02:49:51,03:14:35,03:35:11,03:57:35,04:28:20,8895.0,9273.0,9776.0,10113.0,10452.0,10775.0,11288.0,11837.0,02:28:15,02:34:33,02:42:56,02:48:33,02:54:12,02:59:35,03:08:08,03:17:17,112,3.950617283950617,1528,53.897707231040556,242,8.53615520282187,108,4.864864864864865,1311,59.05405405405405,170,7.657657657657657,3,0.49019607843137253,216,35.294117647058826,72,11.76470588235294
1684466769,chester_marathon,2016,2016-10-02,GBR,2156,1506,638,0,14932.368738404453,10058.75,11665.0,13044.25,14644.5,16672.5,04:08:52,02:47:39,03:14:25,03:37:24,04:04:04,04:37:52,8643.0,8788.0,9662.0,10107.0,10414.0,10576.0,11314.0,12121.0,02:24:03,02:26:28,02:41:02,02:48:27,02:53:34,02:56:16,03:08:34,03:22:01,92,4.267161410018553,1028,47.680890538033395,178,8.256029684601113,88,5.843293492695882,858,56.97211155378486,130,8.632138114209829,3,0.4702194357366771,162,25.391849529780565,48,7.523510971786834
1687172776,dublin_marathon,2024,2024-10-27,IRL,17751,12057,5536,0,15064.804011041631,9836.0,11674.0,13034.0,14621.0,16702.5,04:11:05,02:43:56,03:14:34,03:37:14,04:03:41,04:38:22,7727.0,7781.0,8062.0,8857.0,8652.0,8907.0,9630.0,10440.0,02:08:47,02:09:41,02:14:22,02:27:37,02:24:12,02:28:27,02:40:30,02:54:00,940,5.2954763111937355,8368,47.14100614049912,1829,10.303644865078024,848,7.033258687899145,6732,55.834784772331425,1240,10.28448204362611,42,0.7586705202312138,1506,27.203757225433527,589,10.639450867052023
1690147865,fukuoka_marathon,2018,2018-11-11,JPN,11304,8954,2348,376,17899.32864472753,10602.03,13382.0,15292.25,17731.5,20609.5,04:58:19,02:56:42,03:43:02,04:14:52,04:55:32,05:43:30,8793.0,8976.0,9142.0,9682.0,9006.0,10475.0,11222.0,12167.0,02:26:33,02:29:36,02:32:22,02:41:22,02:30:06,02:54:35,03:07:02,03:22:47,173,1.530431705590941,2179,19.276362349610757,413,3.6535739561217273,168,1.8762564217109672,2016,22.515077060531606,332,3.707840071476435,5,0.21294718909710392,162,6.899488926746167,81,3.4497444633730834
1705245193,sydney_marathon,2024,2024-09-15,AUS,20371,13803,6533,294,15431.273624269796,9991.7,11842.0,13169.5,14945.0,17279.5,04:17:11,02:46:32,03:17:22,03:39:30,04:09:05,04:48:00,7578.0,7698.0,8273.0,8937.0,8590.0,8662.0,9841.0,10553.0,02:06:18,02:08:18,02:17:53,02:28:57,02:23:10,02:24:22,02:44:01,02:55:53,837,4.108782092189878,8852,43.453929605812185,2319,11.383829954346867,796,5.7668622763167425,6891,49.92392958052597,1300,9.418242411070057,38,0.5816623297106995,1943,29.741313332312874,1019,15.597734578294812
1707100671,tokyo_marathon,2023,2023-03-05,JPN,36534,27917,8605,0,16206.394563967811,9492.66,11693.3,13577.0,16043.0,18875.0,04:30:06,02:38:13,03:14:53,03:46:17,04:27:23,05:14:35,7520.0,7531.0,7635.0,7843.0,8187.0,8499.0,9030.0,9749.0,02:05:20,02:05:31,02:07:15,02:10:43,02:16:27,02:21:39,02:30:30,02:42:29,1954,5.348442546668856,12772,34.9592160726994,5078,13.899381398149668,1831,6.5587276569832005,10726,38.42103377870115,3703,13.26431923200917,119,1.3829169087739686,2035,23.649041255084253,1375,15.979081929110983
1722994994,copenhagen_marathon,2018,2018-05-13,DEN,7413,5488,1896,0,15082.33306353703,10073.12,12159.2,13414.0,14913.0,16585.0,04:11:22,02:47:53,03:22:39,03:43:34,04:08:33,04:36:25,7875.0,7944.0,8454.0,9250.0,9137.0,9183.0,11042.0,11575.0,02:11:15,02:12:24,02:20:54,02:34:10,02:32:17,02:33:03,03:04:02,03:12:55,230,3.102657493592338,3169,42.7492243356266,443,5.975988128962633,216,3.9358600583090384,2617,47.68586005830904,324,5.903790087463557,9,0.4746835443037975,532,28.059071729957807,119,6.276371308016877
1739871683,cologne_marathon,2024,2024-10-06,GER,5652,4363,1286,41,14710.24593064402,9932.57,11804.2,13144.0,14407.0,16240.0,04:05:10,02:45:33,03:16:44,03:39:04,04:00:07,04:30:40,7956.0,8437.0,9090.0,9517.0,8011.0,8993.0,10588.0,11458.0,02:12:36,02:20:37,02:31:30,02:38:37,02:13:31,02:29:53,02:56:28,03:10:58,266,4.706298655343241,2811,49.73460721868365,438,7.749469214437367,253,5.798762319504927,2398,54.96218198487279,320,7.334402933761173,12,0.9331259720062209,410,31.88180404354588,118,9.17573872472784
1760812639,manchester_marathon,2021,2021-10-10,GBR,13488,9478,3985,0,15540.360542704626,9986.35,11815.1,13380.75,15308.0,17489.0,04:19:00,02:46:26,03:16:55,03:43:01,04:15:08,04:51:29,8306.0,8542.0,8740.0,9153.0,9617.0,9982.0,10410.0,10798.0,02:18:26,02:22:22,02:25:40,02:32:33,02:40:17,02:46:22,02:53:30,02:59:58,596,4.418742586002373,5289,39.212633451957295,977,7.243475682087781,566,5.971723992403461,4470,47.16184849124288,729,7.691496096222831,26,0.6524466750313677,802,20.125470514429107,248,6.223337515683814
