cohort,sex,n_floor,x,dens,lo,hi,n_draws
Po10,M,3,-0.5219055961676684,0.30894252786308546,0.3002611698863029,0.3176231143812449,200
Po10,M,3,-0.4633689378869379,0.31571465161823853,0.3069067438842312,0.3240303516741638,200
Po10,M,3,-0.40483227960620694,0.3210319271222056,0.31237318518969154,0.3288242874271366,200
Po10,M,3,-0.3462956213254764,0.32487207430427584,0.31661955023578847,0.3325259999788307,200
Po10,M,3,-0.2877589630447459,0.327364403199557,0.31963886510930634,0.3358589508764315,200
Po10,M,3,-0.22922230476401495,0.328705461615689,0.32112307319208494,0.3371093081697722,200
Po10,M,3,-0.17068564648328444,0.3290820775544559,0.32079207366578033,0.33796281627307045,200
Po10,M,3,-0.11214898820255392,0.32862546697876455,0.32053890389856826,0.33737768741317714,200
Po10,M,3,-0.05361232992182341,0.3274005521880285,0.31952162939077855,0.3350705342050084,200
Po10,M,3,0.004924328358907992,0.3254245103357744,0.31748145105897135,0.3331056528511733,200
Po10,M,3,0.0634609866396385,0.3227045655297552,0.31536314327556736,0.33060137381013166,200
Po10,M,3,0.12199764492036902,0.3192776314039954,0.31193818169064413,0.3277215547063622,200
Po10,M,3,0.18053430320109953,0.31522654171975883,0.3078032382684463,0.3233124770266492,200
Po10,M,3,0.23907096148183005,0.31065399675567407,0.30305573568819394,0.3193856257773819,200
Po10,M,3,0.29760761976256056,0.30562164438757145,0.2976070317275274,0.3146554149029945,200
Po10,M,3,0.35614427804329196,0.3000910991633176,0.29210209628340145,0.30863419618303023,200
Po10,M,3,0.4146809363240225,0.29391036732203624,0.2859577724640939,0.30223047474432857,200
Po10,M,3,0.473217594604753,0.28686431819409813,0.2796145732573743,0.29516162571216575,200
Po10,M,3,0.5317542528854835,0.2787690259099983,0.2720406306991736,0.28679422442413716,200
Po10,M,3,0.590290911166214,0.26956426661801325,0.26240983553605574,0.2777984498806352,200
Po10,M,3,0.6488275694469454,0.2593605211830266,0.2529109920353455,0.2676967602790414,200
Po10,M,3,0.7073642277276759,0.2484210802605108,0.24102314659779092,0.2560656083334567,200
Po10,M,3,0.7659008860084064,0.23709065476556437,0.23037200116025783,0.24444754561997176,200
Po10,M,3,0.824437544289137,0.22570441075571504,0.21896502761972317,0.23317189379710418,200
Po10,M,3,0.8829742025698675,0.21451602904773748,0.2075182463287521,0.22211998885870524,200
Po10,M,3,0.941510860850598,0.20366862157663299,0.1963712489025472,0.2107503966643799,200
Po10,M,3,1.0000475191313294,0.19320732649893896,0.185594131390396,0.20001079832459912,200
Po10,M,3,1.05858417741206,0.18311359505800223,0.17558385306000018,0.1896789047617661,200
Po10,M,3,1.1171208356927904,0.1733398722035212,0.16595108763053118,0.17944834866100262,200
Po10,M,3,1.175657493973521,0.16383586322998095,0.15699895640599099,0.17022253948269656,200
Po10,M,3,1.2341941522542514,0.1545695760949589,0.1482888361273514,0.1611034382423209,200
Po10,M,3,1.2927308105349828,0.14554716680470703,0.13893427004226633,0.15184324956136128,200
Po10,M,3,1.3512674688157134,0.13682716432554753,0.1303945496703661,0.1425713709350937,200
Po10,M,3,1.4098041270964439,0.12851756736854267,0.1223170805359373,0.13419104368619983,200
Po10,M,3,1.4683407853771744,0.12074771449085801,0.11470213594486373,0.12633989430040926,200
Po10,M,3,1.526877443657905,0.11362078523036008,0.1078815998196937,0.11931508473466937,200
Po10,M,3,1.5854141019386354,0.10716781100134072,0.10177523811453368,0.11230228136797474,200
Po10,M,3,1.6439507602193668,0.10132775885089926,0.09630610895343328,0.1064312932386513,200
Po10,M,3,1.7024874185000973,0.09596552222975566,0.09132547532664992,0.10066684074405799,200
Po10,M,3,1.7610240767808278,0.09091856976522736,0.08660076684848851,0.09524282167583618,200
Po10,M,3,1.8195607350615584,0.08604888522760563,0.08205071601407585,0.09023348505736027,200
Po10,M,3,1.8780973933422889,0.0812785268087308,0.07746718708352134,0.08535090560033595,200
Po10,M,3,1.9366340516230203,0.07659957984998184,0.072613478390976,0.08048939211151075,200
Po10,M,3,1.9951707099037508,0.07206070554441274,0.06784538649928197,0.07577482250390974,200
Po10,M,3,2.0537073681844813,0.06773733243458319,0.0636472559139874,0.07136647099672437,200
Po10,M,3,2.112244026465212,0.06369453511894167,0.05971685422618068,0.06721531398287174,200
Po10,M,3,2.1707806847459423,0.059954927720937905,0.05597127276403392,0.06345991570449239,200
Po10,M,3,2.229317343026673,0.056485355076490815,0.0525909615911617,0.05987210925891511,200
Po10,M,3,2.2878540013074042,0.0532095879433761,0.049124972667948005,0.05683283675092308,200
Po10,M,3,2.3463906595881348,0.050040406941668225,0.04592777477143387,0.053439312757543746,200
Po10,M,3,2.4049273178688653,0.04691333392600245,0.042556302144899714,0.05057046615252088,200
Po10,M,3,2.463463976149596,0.04380542216681084,0.039641505950325395,0.04739709296034374,200
Po10,M,3,2.5220006344303263,0.04073478585377402,0.03680923088487308,0.04440977369438357,200
Po10,M,3,2.580537292711057,0.037748773041897686,0.03409602422332465,0.04125431585843382,200
Po10,M,3,2.639073950991788,0.03491090204298062,0.03150786168643943,0.037936700039963835,200
Po10,M,3,2.6976106092725187,0.03228967833477553,0.029100158856136586,0.035270047369202584,200
Po10,M,3,2.7561472675532492,0.029945758632105905,0.026937599093426672,0.032866466052258285,200
Po10,M,3,2.8146839258339797,0.02791523866793341,0.024958230681636304,0.03072370003832407,200
Po10,M,3,2.8732205841147103,0.02619400797618211,0.02342958385307225,0.028995137507952042,200
Po10,M,3,2.9317572423954417,0.024732456828784718,0.022013825143434168,0.027469043361864204,200
Po10,M,3,2.990293900676172,0.023445916350434384,0.020799559914653487,0.026093192076089903,200
Po10,M,3,3.0488305589569027,0.022237383067936548,0.019716955485733937,0.02500267221985576,200
Po10,M,3,3.107367217237633,0.02102304439540218,0.01848904082115187,0.023764841786576577,200
Po10,M,3,3.1659038755183637,0.019751658330393478,0.017207356377957398,0.022253212004503108,200
Po10,M,3,3.2244405337990942,0.018413090656015096,0.016033513187483483,0.02088725220779218,200
Po10,M,3,3.2829771920798256,0.01703478723993545,0.01487121004429606,0.01923193504073021,200
Po10,M,3,3.341513850360556,0.015667031539560568,0.013773892394278082,0.017704235135326447,200
Po10,M,3,3.4000505086412867,0.014360932949616009,0.012903845360719436,0.016508543276569223,200
Po10,M,3,3.458587166922017,0.013147513301036555,0.011650221744066753,0.015280352529282485,200
Po10,M,3,3.5171238252027477,0.01202810570218204,0.010669214634169128,0.014164004377372598,200
Po10,M,3,3.575660483483479,0.01098158678416525,0.009595407738957555,0.01304427318913693,200
Po10,M,3,3.6341971417642096,0.009984150511783333,0.008544122959785138,0.012008262646597096,200
Po10,M,3,3.69273380004494,0.009029278169315074,0.00764737953688184,0.010639983723364414,200
Po10,M,3,3.7512704583256706,0.008135701558544746,0.0069159659109259905,0.009757643788629795,200
Po10,M,3,3.809807116606401,0.007339529014441303,0.006216854459300415,0.00879880429572136,200
Po10,M,3,3.8683437748871317,0.006676815119311292,0.005572767663488685,0.008062147367248414,200
Po10,M,3,3.926880433167863,0.006167380467203579,0.005050217219786712,0.007499137775769309,200
Po10,M,3,3.9854170914485927,0.0058074797591723,0.004587915550134619,0.007247010996649608,200
Po10,M,3,4.043953749729324,0.005571960446243073,0.004324110344799332,0.00708673260091608,200
Po10,M,5,-4.0926417512922395,0.010655257232357352,0.00795044499535099,0.013496211001893242,200
Po10,M,5,-4.034105093011509,0.011296889950807246,0.008706901435098642,0.014177400379114804,200
Po10,M,5,-3.975568434730778,0.011968123835170798,0.00949875792432641,0.014789831847294646,200
Po10,M,5,-3.9170317764500475,0.012690377900843075,0.010155914624372974,0.01558673020559424,200
Po10,M,5,-3.858495118169317,0.013491763134123065,0.011034041353439992,0.01645097648785818,200
Po10,M,5,-3.799958459888586,0.014399581902548194,0.011871707004000968,0.017379322006078245,200
Po10,M,5,-3.7414218016078555,0.015432960695963824,0.01274013114903272,0.01862223531354219,200
Po10,M,5,-3.682885143327125,0.01659859171260822,0.013860270706545306,0.020001217527364036,200
Po10,M,5,-3.624348485046394,0.0178908321580294,0.015186536575228055,0.021342950980553277,200
Po10,M,5,-3.5658118267656636,0.01929529310367559,0.016393436483723756,0.022765206370902357,200
Po10,M,5,-3.5072751684849326,0.020793725470810022,0.017929027761091218,0.023995478274739683,200
Po10,M,5,-3.448738510204202,0.02236816157320199,0.01929941441086476,0.02562701111826589,200
Po10,M,5,-3.3902018519234716,0.024003624429083114,0.020763161591013164,0.027339688925688704,200
Po10,M,5,-3.3316651936427406,0.025690168920829287,0.022262488029871495,0.029149742991897307,200
Po10,M,5,-3.27312853536201,0.027425393065037423,0.02396569835288072,0.031031523185220615,200
Po10,M,5,-3.214591877081279,0.029217549927837316,0.025389123492726394,0.033250515496215306,200
Po10,M,5,-3.1560552188005486,0.03108791438882814,0.026980122170952206,0.03498035764765502,200
Po10,M,5,-3.097518560519818,0.03307055614870838,0.0291195744714545,0.036681512468012795,200
Po10,M,5,-3.0389819022390876,0.035208837195309234,0.030851862657745248,0.03913349207061263,200
Po10,M,5,-2.9804452439583566,0.037549985573202126,0.03312031432322403,0.04159646894608029,200
Po10,M,5,-2.921908585677626,0.04014025895468469,0.035155129625701886,0.04461055046085226,200
Po10,M,5,-2.863371927396895,0.043022343726139896,0.03798445948171313,0.04764907597370363,200
Po10,M,5,-2.8048352691161647,0.04623431253276894,0.04121829752986349,0.05130590163946194,200
Po10,M,5,-2.746298610835434,0.0498076650702033,0.044221012754369085,0.055007817611915526,200
Po10,M,5,-2.6877619525547036,0.053762454996218866,0.047707219208112224,0.05913775990717067,200
Po10,M,5,-2.6292252942739727,0.05810021852776566,0.051878596473679435,0.06327021350219021,200
Po10,M,5,-2.5706886359932417,0.06279841191580299,0.05712516913921508,0.06838151823427839,200
Po10,M,5,-2.512151977712511,0.06781094144402805,0.06231624527231559,0.07314330405042067,200
Po10,M,5,-2.4536153194317807,0.07307716359370696,0.06774727191837854,0.07877168024298165,200
Po10,M,5,-2.39507866115105,0.07853765160267334,0.0726904498167574,0.08431284022632222,200
Po10,M,5,-2.336542002870319,0.08415154256565757,0.07810840335905771,0.09026297924138077,200
Po10,M,5,-2.2780053445895887,0.08990938174951621,0.08335022976296083,0.09649691094249015,200
Po10,M,5,-2.2194686863088577,0.09583732575317838,0.08852386180902157,0.10289946730284566,200
Po10,M,5,-2.1609320280281272,0.10199196438969785,0.09409056100087936,0.10980032503933154,200
Po10,M,5,-2.1023953697473967,0.10844795947334362,0.1007732065651284,0.11666732176199797,200
Po10,M,5,-2.0438587114666658,0.11528197303299544,0.10750444568376732,0.12348270636657128,200
Po10,M,5,-1.9853220531859352,0.12255602793507901,0.11448565399746295,0.1306599246056493,200
Po10,M,5,-1.9267853949052047,0.1303025263473855,0.12191527336831569,0.13864857162705327,200
Po10,M,5,-1.8682487366244738,0.13851277648390667,0.13025862362260424,0.14745379032440445,200
Po10,M,5,-1.8097120783437433,0.14713143603105755,0.13875001464088363,0.1562346297657567,200
Po10,M,5,-1.7511754200630127,0.15606002733717508,0.1481475826772348,0.16534940208594662,200
Po10,M,5,-1.6926387617822818,0.16517210181555642,0.157526851597401,0.17434086784969208,200
Po10,M,5,-1.6341021035015513,0.17433952530327787,0.16640284253463725,0.18374729558949268,200
Po10,M,5,-1.5755654452208208,0.1834640665651555,0.174997372146354,0.1934478030627884,200
Po10,M,5,-1.5170287869400898,0.19250338479493392,0.18320735206962319,0.2023018794593592,200
Po10,M,5,-1.4584921286593593,0.2014791338081996,0.19118954274544653,0.2108343687701996,200
Po10,M,5,-1.3999554703786283,0.21045971900498883,0.19959372195527722,0.22007178216550718,200
Po10,M,5,-1.3414188120978978,0.21952060526244271,0.20866687330087746,0.22913533054440963,200
Po10,M,5,-1.2828821538171673,0.22869662106115674,0.21824687333080134,0.2382664031672688,200
Po10,M,5,-1.2243454955364363,0.23794716663302662,0.22719202015834958,0.24791468875615622,200
Po10,M,5,-1.1658088372557058,0.24715191490911378,0.23653058423922427,0.2568977314645843,200
Po10,M,5,-1.1072721789749753,0.25614159129975456,0.2457867466872374,0.26646276976885547,200
Po10,M,5,-1.0487355206942444,0.2647514280533075,0.2549363847667004,0.27619507917319286,200
Po10,M,5,-0.9901988624135138,0.27287264608943995,0.2630239870073293,0.28467766405412126,200
Po10,M,5,-0.9316622041327833,0.28047681305237,0.2703216764444495,0.2922141893862526,200
Po10,M,5,-0.8731255458520524,0.28760020091694083,0.2764892773711721,0.2986836511428247,200
Po10,M,5,-0.8145888875713219,0.2942944935933944,0.2834628814049267,0.30484201147562234,200
Po10,M,5,-0.7560522292905913,0.3005667654489035,0.28909425754118184,0.31272801522363886,200
Po10,M,5,-0.6975155710098604,0.30633737147416,0.29408425874280353,0.31785297946449215,200
Po10,M,5,-0.6389789127291299,0.311436662271877,0.29886387646550283,0.32227332600525993,200
Po10,M,5,-0.5804422544483989,0.3156442130746042,0.30253791322757617,0.3271069671647737,200
Po10,M,5,-0.5219055961676684,0.3187556725767518,0.3061285527235645,0.3309314115497218,200
Po10,M,5,-0.4633689378869379,0.32065066409347465,0.30861979759503666,0.33151609319592634,200
Po10,M,5,-0.40483227960620694,0.32133511054165365,0.30926306876847687,0.33250614931674,200
Po10,M,5,-0.3462956213254764,0.32094221552104624,0.308284554393231,0.33317786958408524,200
Po10,M,5,-0.2877589630447459,0.3196927318052263,0.3064757549023606,0.3309709633480986,200
Po10,M,5,-0.22922230476401495,0.31782984165819284,0.304378604943535,0.3285661492533027,200
Po10,M,5,-0.17068564648328444,0.31555136107784476,0.3019951576086,0.32651088473036827,200
Po10,M,5,-0.11214898820255392,0.312960373685466,0.2986406381263829,0.32373231955125625,200
Po10,M,5,-0.05361232992182341,0.3100469467783326,0.2947281165073045,0.3204262558470909,200
Po10,M,5,0.004924328358907992,0.30670239802711813,0.2923361302641001,0.3172348344354191,200
Po10,M,5,0.0634609866396385,0.3027576950911706,0.2901856463200093,0.3136062309351287,200
Po10,M,5,0.12199764492036902,0.298031805482308,0.28551753136322616,0.31021830018843455,200
Po10,M,5,0.18053430320109953,0.29237546072169524,0.2792949828388586,0.30536992811729696,200
Po10,M,5,0.23907096148183005,0.2857004003161277,0.2732855953123441,0.29920944253532106,200
Po10,M,5,0.29760761976256056,0.2779914014637693,0.2667393476923785,0.29148789331580527,200
Po10,M,5,0.35614427804329196,0.26930478759969245,0.2581233015433797,0.2828063753973269,200
Po10,M,5,0.4146809363240225,0.2597597021160644,0.2491499112718136,0.2732311216938733,200
Po10,M,5,0.473217594604753,0.24952665252696896,0.2401336329050807,0.26279245570976917,200
Po10,M,5,0.5317542528854835,0.23881387142873506,0.2289507783229717,0.2513281391810403,200
Po10,M,5,0.590290911166214,0.2278493638142243,0.21846495110889058,0.24004329001972252,200
Po10,M,5,0.6488275694469454,0.21685740629273756,0.2087078946289676,0.22781170173704826,200
Po10,M,5,0.7073642277276759,0.20603224459268824,0.1980008600457824,0.21737476717634227,200
Po10,M,5,0.7659008860084064,0.19551586874578733,0.18801783664420235,0.20698841377429994,200
Po10,M,5,0.824437544289137,0.18538768588122495,0.17749943716504304,0.1963644523352563,200
Po10,M,5,0.8829742025698675,0.17567027027198057,0.16726975127804747,0.18698695369743973,200
Po10,M,5,0.941510860850598,0.16634882396833178,0.157455397518703,0.17670220448926285,200
Po10,M,5,1.0000475191313294,0.15739628774417144,0.14851419548209335,0.166990512015816,200
Po10,M,5,1.05858417741206,0.14879454830022315,0.13921360772544497,0.15769490197408026,200
Po10,M,5,1.1171208356927904,0.1405455325555648,0.13170172467847158,0.14901803984375947,200
Po10,M,5,1.175657493973521,0.1326716893275775,0.12426591368431175,0.14040905229866035,200
Po10,M,5,1.2341941522542514,0.12520967932558455,0.11747846780032593,0.13279583860890842,200
Po10,M,5,1.2927308105349828,0.11820170429220686,0.11106711106706849,0.1259289425247712,200
Po10,M,5,1.3512674688157134,0.11168645672330006,0.10469326070227727,0.11920985370099377,200
Po10,M,5,1.4098041270964439,0.10568903264494078,0.09861685700969666,0.11320547496164812,200
Po10,M,5,1.4683407853771744,0.10020901251173049,0.09324856050911398,0.10738782463523638,200
Po10,M,5,1.526877443657905,0.09520863643744143,0.08813202962666959,0.10219041323898234,200
Po10,M,5,1.5854141019386354,0.09060632452231421,0.08359571704681051,0.09728757010166736,200
Po10,M,5,1.6439507602193668,0.08628160995779018,0.07946999341239133,0.09255816585441007,200
Po10,M,5,1.7024874185000973,0.08209430034769956,0.07578938702249853,0.08863741372150534,200
Po10,M,5,1.7610240767808278,0.0779145877305587,0.07179693546707867,0.08379007988588483,200
Po10,M,5,1.8195607350615584,0.07365512702959655,0.06770312639827555,0.07931071845059785,200
Po10,M,5,1.8780973933422889,0.06929394420973305,0.06325805304143542,0.07497161664582991,200
Po10,M,5,1.9366340516230203,0.06487962353619793,0.059055738959055575,0.070731664981595,200
Po10,M,5,1.9951707099037508,0.060516362674211045,0.055120962523253124,0.06640692859745059,200
Po10,M,5,2.0537073681844813,0.056333500897187465,0.050721171827064454,0.06110198583646793,200
Po10,M,5,2.112244026465212,0.052449276008092065,0.04732283373610187,0.05728010418656253,200
Po10,M,5,2.1707806847459423,0.04894008850976878,0.04442846412619885,0.05379953580384112,200
Po10,M,5,2.229317343026673,0.04582411188508781,0.04135100407709469,0.050559527858415027,200
Po10,M,5,2.2878540013074042,0.04306276572028587,0.038522470113160796,0.047635400412308716,200
Po10,M,5,2.3463906595881348,0.040577481318783276,0.036209646683295765,0.0450623699044731,200
Po10,M,5,2.4049273178688653,0.03827469393042736,0.0339236694035992,0.04287462484345048,200
Po10,M,5,2.463463976149596,0.03607063207968368,0.031763572907374374,0.04079992826618796,200
Po10,M,5,2.5220006344303263,0.03390922608475171,0.029654083514619442,0.038394865934439006,200
Po10,M,5,2.580537292711057,0.03176990836621408,0.027681533109099526,0.03592775795446078,200
Po10,M,5,2.639073950991788,0.029665429374736773,0.02554791537092502,0.03369234022724783,200
Po10,M,5,2.6976106092725187,0.02763199342437046,0.023707947729860998,0.03142482141098185,200
Po10,M,5,2.7561472675532492,0.025715032227165792,0.0220084334443364,0.029315564691824322,200
Po10,M,5,2.8146839258339797,0.0239543064061318,0.02025652994122451,0.027376419608895895,200
Po10,M,5,2.8732205841147103,0.022372014019889325,0.018968678281433837,0.025988799337200885,200
Po10,M,5,2.9317572423954417,0.02096693137231804,0.01760982192532367,0.024527868894555112,200
Po10,M,5,2.990293900676172,0.019715987675105125,0.016350934320774647,0.022993800669771174,200
Po10,M,5,3.0488305589569027,0.018582290131914706,0.01528511739291906,0.02192297627930928,200
Po10,M,5,3.107367217237633,0.017526348153331504,0.014287327371070233,0.020859785013602337,200
Po10,M,5,3.1659038755183637,0.01651617292628996,0.013183755735340042,0.019737711029378543,200
Po10,M,5,3.2244405337990942,0.015532651143865858,0.012281609339742742,0.018798814287993935,200
Po10,M,5,3.2829771920798256,0.014568842684431912,0.011574131873708995,0.017810712435709412,200
Po10,M,5,3.341513850360556,0.013624613886447175,0.01080386897073362,0.016636085556929407,200
Po10,M,5,3.4000505086412867,0.01270001906438283,0.009854356962177199,0.015386044830554318,200
Po10,M,5,3.458587166922017,0.0117911608618265,0.009071905866325192,0.014252880412564577,200
Po10,M,5,3.5171238252027477,0.010890766252331947,0.008190972306057774,0.01315601467180168,200
Po10,M,5,3.575660483483479,0.009993158179078736,0.007327165147470605,0.012375380599530365,200
Po10,M,5,3.6341971417642096,0.00910095691276598,0.006636231926277625,0.011229882436941382,200
Po10,M,5,3.69273380004494,0.008229859185678326,0.005966134410699134,0.01024288980999711,200
Po10,M,5,3.7512704583256706,0.007408641869850049,0.005399663288473303,0.009212978337214992,200
Po10,M,5,3.809807116606401,0.006673636842303686,0.004862172963426653,0.008350415098269393,200
Po10,M,5,3.8683437748871317,0.006059268585275566,0.0043780973057262265,0.007658121504982116,200
Po10,M,5,3.926880433167863,0.005587813974064616,0.0039112016325764274,0.007276598254119945,200
Po10,M,5,3.9854170914485927,0.005261817799154122,0.003607698718368401,0.007014286652205541,200
Po10,M,5,4.043953749729324,0.0050616583911247655,0.0034324744366277062,0.006745748782467411,200
Po10,M,10,-4.0926417512922395,0.010486263676401951,0.005061162757676754,0.015846991084571698,200
Po10,M,10,-4.034105093011509,0.011025471141214528,0.005531736238259339,0.016522256703186782,200
Po10,M,10,-3.975568434730778,0.0115292415000481,0.006248300948813119,0.017069622510413298,200
Po10,M,10,-3.9170317764500475,0.012055688567506976,0.006771308586809417,0.01756696638340898,200
Po10,M,10,-3.858495118169317,0.012672882058655738,0.007239869097943328,0.018075325929985283,200
Po10,M,10,-3.799958459888586,0.013447508374383986,0.008729466070636639,0.018666680912860733,200
Po10,M,10,-3.7414218016078555,0.014433386712862612,0.009972940324423838,0.01988001651887425,200
Po10,M,10,-3.682885143327125,0.01566243512245972,0.011116052892072993,0.02145630967758682,200
Po10,M,10,-3.624348485046394,0.017140065415878987,0.012619169831279697,0.023779662271755063,200
Po10,M,10,-3.5658118267656636,0.01884584877031377,0.013759138278750945,0.026068899937672155,200
Po10,M,10,-3.5072751684849326,0.020738981574305433,0.0151195721741175,0.028210014076315917,200
Po10,M,10,-3.448738510204202,0.02276699405711662,0.01670102597698215,0.030143781252550753,200
Po10,M,10,-3.3902018519234716,0.024875608043676844,0.01863335898490113,0.032457739768080425,200
Po10,M,10,-3.3316651936427406,0.02701780192392383,0.02041855641774793,0.03471951432056591,200
Po10,M,10,-3.27312853536201,0.02916087026549567,0.022270062400638065,0.03765957274862289,200
Po10,M,10,-3.214591877081279,0.03129124097587388,0.023619479479469845,0.04036043507673671,200
Po10,M,10,-3.1560552188005486,0.03341759940677921,0.025036319216863338,0.04276937040502363,200
Po10,M,10,-3.097518560519818,0.035573104399492024,0.027195447248472768,0.045775676045290904,200
Po10,M,10,-3.0389819022390876,0.03781704685910725,0.029120813406683987,0.04819622042903534,200
Po10,M,10,-2.9804452439583566,0.040235403757959025,0.030978487048230686,0.05104382481847941,200
Po10,M,10,-2.921908585677626,0.042938854981763114,0.033287533701900705,0.05437275324617567,200
Po10,M,10,-2.863371927396895,0.04605650861941217,0.03663395417344995,0.05804491508293719,200
Po10,M,10,-2.8048352691161647,0.04972419336765599,0.03960269265785791,0.0621802874527844,200
Po10,M,10,-2.746298610835434,0.05406770971151349,0.04405192180931812,0.0668935255142763,200
Po10,M,10,-2.6877619525547036,0.05918343143346795,0.04887734140475112,0.072227910820942,200
Po10,M,10,-2.6292252942739727,0.06512036701459147,0.053945964397812976,0.0776023803506159,200
Po10,M,10,-2.5706886359932417,0.0718684695120567,0.06035812981881501,0.0847037372005416,200
Po10,M,10,-2.512151977712511,0.07935717128193209,0.06692124626172347,0.09271678167679856,200
Po10,M,10,-2.4536153194317807,0.08746587381015666,0.07427697371862184,0.1010134591043011,200
Po10,M,10,-2.39507866115105,0.0960450207484812,0.08173233337839882,0.11034551358582705,200
Po10,M,10,-2.336542002870319,0.10494333974309066,0.08987227909843357,0.12070866634546128,200
Po10,M,10,-2.2780053445895887,0.11403481132192103,0.09844849036829093,0.13121039275031832,200
Po10,M,10,-2.2194686863088577,0.12323860410456966,0.10766310187390081,0.14048566625647763,200
Po10,M,10,-2.1609320280281272,0.1325268229505324,0.1159821623156867,0.15079020358585843,200
Po10,M,10,-2.1023953697473967,0.1419181175183702,0.12583679916671178,0.16056064637476927,200
Po10,M,10,-2.0438587114666658,0.1514591746235998,0.1345636933980785,0.1697122077955972,200
Po10,M,10,-1.9853220531859352,0.16119975198293027,0.14244493130110283,0.1786303649667183,200
Po10,M,10,-1.9267853949052047,0.1711690686477338,0.14946670634435474,0.18864666919001188,200
Po10,M,10,-1.8682487366244738,0.18136122530431997,0.1603623944410242,0.19977083861919143,200
Po10,M,10,-1.8097120783437433,0.19173467878320738,0.1714759499833002,0.20981956239352448,200
Po10,M,10,-1.7511754200630127,0.20222622633674026,0.1813589376838229,0.21830984188038682,200
Po10,M,10,-1.6926387617822818,0.21277479193073331,0.1917542807816778,0.22967775148097683,200
Po10,M,10,-1.6341021035015513,0.22334627586976713,0.2033151579759121,0.24131077245028823,200
Po10,M,10,-1.5755654452208208,0.23394939576362717,0.2137488535781641,0.2526592939709916,200
Po10,M,10,-1.5170287869400898,0.24463460104677262,0.22501651815458037,0.2643413213085117,200
Po10,M,10,-1.4584921286593593,0.25547338256327307,0.23602593308310724,0.27711200487471993,200
Po10,M,10,-1.3999554703786283,0.26652202517787593,0.24654799850156642,0.28838564047760457,200
Po10,M,10,-1.3414188120978978,0.27777975580230335,0.2568614313359823,0.2992054521545793,200
Po10,M,10,-1.2828821538171673,0.2891541366616541,0.2703123670488802,0.30977004103255606,200
Po10,M,10,-1.2243454955364363,0.3004452506195971,0.28039659662259153,0.32057231457747143,200
Po10,M,10,-1.1658088372557058,0.311355043651633,0.289370488634022,0.3319730715509621,200
Po10,M,10,-1.1072721789749753,0.3215208894849482,0.2989778059498141,0.3435420023418215,200
Po10,M,10,-1.0487355206942444,0.3305655460757685,0.3075729386551284,0.35259378299873967,200
Po10,M,10,-0.9901988624135138,0.3381514723033292,0.3138947135307725,0.36050272961428914,200
Po10,M,10,-0.9316622041327833,0.344027142379879,0.3191187226258805,0.3667857758835983,200
Po10,M,10,-0.8731255458520524,0.34805622366247496,0.32252156068501414,0.37261298732329035,200
Po10,M,10,-0.8145888875713219,0.35022574681935836,0.3235999641885394,0.37603119823630426,200
Po10,M,10,-0.7560522292905913,0.35063471599111035,0.3222161423582379,0.37660392878126253,200
Po10,M,10,-0.6975155710098604,0.3494683946713008,0.322947690881895,0.3762751125477773,200
Po10,M,10,-0.6389789127291299,0.3469651054381192,0.32212524186794117,0.37218399326980406,200
Po10,M,10,-0.5804422544483989,0.3433820898202418,0.3197918607579349,0.3670784692910093,200
Po10,M,10,-0.5219055961676684,0.33896560119653457,0.3147277366408343,0.3622664571987884,200
Po10,M,10,-0.4633689378869379,0.3339287200999085,0.3102463526182575,0.35674350462924403,200
Po10,M,10,-0.40483227960620694,0.3284387539956664,0.3058161600742898,0.3519204811709985,200
Po10,M,10,-0.3462956213254764,0.32261448240708956,0.3015129104804079,0.3458383621700219,200
Po10,M,10,-0.2877589630447459,0.31653180998980646,0.29615469846706693,0.3382029364182557,200
Po10,M,10,-0.22922230476401495,0.3102347180335054,0.2905334372144028,0.33248858504783296,200
Po10,M,10,-0.17068564648328444,0.3037472396935917,0.28303420774759125,0.3245905003831998,200
Po10,M,10,-0.11214898820255392,0.29708214892753465,0.2750484554952819,0.31928506962696085,200
Po10,M,10,-0.05361232992182341,0.29024349836221264,0.2678708869458576,0.31076024856304657,200
Po10,M,10,0.004924328358907992,0.2832228027906146,0.2602677523854559,0.30394996393446305,200
Po10,M,10,0.0634609866396385,0.27599163236387386,0.2539238508831939,0.29677942047386624,200
Po10,M,10,0.12199764492036902,0.2684954377989283,0.24663420780765768,0.2893347450034297,200
Po10,M,10,0.18053430320109953,0.26065361327640285,0.23754784257277844,0.28144330727619443,200
Po10,M,10,0.23907096148183005,0.25236887447097267,0.22931856435465398,0.2729552331893795,200
Po10,M,10,0.29760761976256056,0.24354563712954788,0.2213998090710783,0.26314146522862714,200
Po10,M,10,0.35614427804329196,0.2341135094337407,0.2119757592189542,0.2548528047094991,200
Po10,M,10,0.4146809363240225,0.22404964885968828,0.20291632659321826,0.24589164395942892,200
Po10,M,10,0.473217594604753,0.2133935134230303,0.19228800175532865,0.2345809372540693,200
Po10,M,10,0.5317542528854835,0.2022495739466995,0.18109090402000005,0.22274951123638828,200
Po10,M,10,0.590290911166214,0.19077712268652106,0.16999310909473342,0.21061690041718584,200
Po10,M,10,0.6488275694469454,0.17917013765797826,0.156899160968975,0.19781584003646002,200
Po10,M,10,0.7073642277276759,0.16763289248693478,0.14517684362775113,0.18644137799226065,200
