slug,slice,nu,cand,basis,gamma_form,solver,init,seed,loglik,aic,bic,n_params,n_iter,converged,wall_s
ALL_W_14-25_mrc2,ALL_W,8,poly2-goff,poly2,off,anderson,mean,,603627.874961963,-957279.7499239261,398919.5443974235,124989,146,True,16.055008700001054
ALL_W_14-25_mrc2,ALL_W,8,poly2-goff,poly2,off,anderson,rand0,0.0,603626.9041849272,-957277.8083698545,398921.4859514951,124989,110,True,11.509366999962367
ALL_W_14-25_mrc2,ALL_W,8,poly2-goff,poly2,off,anderson,rand1,1.0,603625.6116258011,-957275.2232516021,398924.07106974744,124989,104,True,10.83735680009704
ALL_W_14-25_mrc2,ALL_W,8,poly2-gscalar,poly2,scalar,anderson,mean,,607945.368518535,-965912.7370370701,390297.40792029514,124990,122,True,16.317975700017996
ALL_W_14-25_mrc2,ALL_W,8,poly2-gscalar,poly2,scalar,anderson,rand0,0.0,607944.2612319312,-965910.5224638623,390299.6224935029,124990,151,True,17.55533360003028
ALL_W_14-25_mrc2,ALL_W,8,poly2-gscalar,poly2,scalar,anderson,rand1,1.0,607939.4922639112,-965900.9845278224,390309.1604295429,124990,180,True,18.49862630001735
ALL_W_14-25_mrc2,ALL_W,8,poly2-gvarying,poly2,varying,anderson,mean,,608000.3930239168,-966020.7860478335,390200.2095455474,124991,126,True,15.691868200083263
ALL_W_14-25_mrc2,ALL_W,8,poly2-gvarying,poly2,varying,anderson,rand0,0.0,608002.1599475987,-966024.3198951974,390196.6756981835,124991,161,True,18.048108999966644
ALL_W_14-25_mrc2,ALL_W,8,poly2-gvarying,poly2,varying,anderson,rand1,1.0,607997.3300255039,-966014.6600510078,390206.3355423731,124991,167,True,18.70774719992187
ALL_W_14-25_mrc2,ALL_W,8,poly3-goff,poly3,off,anderson,mean,,603851.211143706,-957724.422287412,398485.72266995325,124990,94,True,11.105364700080827
ALL_W_14-25_mrc2,ALL_W,8,poly3-goff,poly3,off,anderson,rand0,0.0,603850.8173239245,-957723.634647849,398486.5103095162,124990,126,True,14.394088300061412
ALL_W_14-25_mrc2,ALL_W,8,poly3-goff,poly3,off,anderson,rand1,1.0,603849.4245008095,-957720.849001619,398489.2959557462,124990,94,True,10.32577700004913
ALL_W_14-25_mrc2,ALL_W,8,poly3-gscalar,poly3,scalar,anderson,mean,,608136.079432536,-966292.1588650721,389928.8367283088,124991,177,True,18.982752799987793
ALL_W_14-25_mrc2,ALL_W,8,poly3-gscalar,poly3,scalar,anderson,rand0,0.0,608134.8644694842,-966289.7289389684,389931.2666544125,124991,180,True,19.712653700029477
ALL_W_14-25_mrc2,ALL_W,8,poly3-gscalar,poly3,scalar,anderson,rand1,1.0,608129.8192174319,-966279.6384348639,389941.357158517,124991,121,True,13.022142799920402
ALL_W_14-25_mrc2,ALL_W,8,poly3-gvarying,poly3,varying,anderson,mean,,608524.8684451054,-967065.7368902108,389176.95997520117,124993,118,True,15.752791799954139
ALL_W_14-25_mrc2,ALL_W,8,poly3-gvarying,poly3,varying,anderson,rand0,0.0,608526.6536970353,-967069.3073940706,389173.3894713414,124993,126,True,15.967605200014077
ALL_W_14-25_mrc2,ALL_W,8,poly3-gvarying,poly3,varying,anderson,rand1,1.0,608522.056840115,-967060.11368023,389182.58318518195,124993,169,True,19.377355200005695
ALL_W_14-25_mrc2,ALL_W,8,poly4-goff,poly4,off,anderson,mean,,604006.5622830923,-958033.1245661846,398187.8710271963,124991,144,True,17.076396399992518
ALL_W_14-25_mrc2,ALL_W,8,poly4-goff,poly4,off,anderson,rand0,0.0,604005.4298312238,-958030.8596624476,398190.1359309333,124991,108,True,11.3371080000652
ALL_W_14-25_mrc2,ALL_W,8,poly4-goff,poly4,off,anderson,rand1,1.0,604004.2456392347,-958028.4912784693,398192.50431491155,124991,126,True,12.800353200058453
ALL_W_14-25_mrc2,ALL_W,8,poly4-gscalar,poly4,scalar,anderson,mean,,608262.1122104325,-966542.2244208651,389689.62180853146,124992,103,True,13.6024123999523
ALL_W_14-25_mrc2,ALL_W,8,poly4-gscalar,poly4,scalar,anderson,rand0,0.0,608260.577128993,-966539.154257986,389692.69197141053,124992,183,True,20.42908609996084
ALL_W_14-25_mrc2,ALL_W,8,poly4-gscalar,poly4,scalar,anderson,rand1,1.0,608255.4426778497,-966528.8853556993,389702.9608736972,124992,101,True,12.004831700003706
