slug,solver,nu,cand,basis,gamma_form,fold,train_loglik,heldout_logdens,heldout_per_cell,heldout_rmse,n_test,n_orphan,n_iter
Po10_W_14-25_mrc2,anderson,inf,poly5-gvarying,poly5,varying,4,75201.15972101458,9977.75889715942,0.8051774448966608,0.08255143827677978,12392,0,13
Po10_W_14-25_mrc2,anderson,8,poly5-gvarying,poly5,varying,4,80173.81333557304,11602.958911563854,0.9363265745290392,0.08368270278668337,12392,0,251
Po10_W_14-25_mrc2,anderson,inf,poly6-gscalar,poly6,scalar,0,75102.76780848893,10291.220952652682,0.8304729626091577,0.0817805835865526,12392,0,11
Po10_W_14-25_mrc2,anderson,8,poly6-gscalar,poly6,scalar,0,79976.03532786222,11935.901624991977,0.9631941272588749,0.08250638286465499,12392,0,111
Po10_W_14-25_mrc2,anderson,inf,poly6-gscalar,poly6,scalar,1,74983.75050186699,10480.023965960627,0.8502372193704874,0.0813012223726713,12326,0,11
Po10_W_14-25_mrc2,anderson,8,poly6-gscalar,poly6,scalar,1,79808.59482510372,12116.932296041141,0.9830384793153611,0.08166800556309858,12326,0,184
Po10_W_14-25_mrc2,anderson,inf,poly6-gscalar,poly6,scalar,2,74901.90498886596,10662.320389111002,0.8609059660162295,0.08092034347668786,12385,0,11
Po10_W_14-25_mrc2,anderson,8,poly6-gscalar,poly6,scalar,2,79831.4387435937,12040.20503632602,0.9721602774587017,0.081815819675287,12385,0,184
Po10_W_14-25_mrc2,anderson,inf,poly6-gscalar,poly6,scalar,3,74655.54282898296,10955.901672787524,0.8826862449877154,0.08033693430969506,12412,0,11
Po10_W_14-25_mrc2,anderson,8,poly6-gscalar,poly6,scalar,3,79577.01608737922,12349.868392729006,0.9949942308031748,0.08094893244855449,12412,0,155
Po10_W_14-25_mrc2,anderson,inf,poly6-gscalar,poly6,scalar,4,75196.75334681643,9970.613486207581,0.8046008300683974,0.0825753696123685,12392,0,11
Po10_W_14-25_mrc2,anderson,8,poly6-gscalar,poly6,scalar,4,80161.00697536836,11599.976672976796,0.9360859161537117,0.08361667376254253,12392,0,232
Po10_W_14-25_mrc2,anderson,inf,poly6-gvarying,poly6,varying,0,75116.64509060472,10293.86660514643,0.8306864594211127,0.08175996734920954,12392,0,13
Po10_W_14-25_mrc2,anderson,8,poly6-gvarying,poly6,varying,0,79995.6773635467,11951.230125050533,0.9644310946619217,0.08251838241857212,12392,0,292
Po10_W_14-25_mrc2,anderson,inf,poly6-gvarying,poly6,varying,1,75000.4077218534,10475.367103479184,0.8498594112833997,0.08129886837698577,12326,0,13
Po10_W_14-25_mrc2,anderson,8,poly6-gvarying,poly6,varying,1,79834.35347573108,12120.019455145826,0.9832889384346768,0.08164467711650032,12326,0,227
Po10_W_14-25_mrc2,anderson,inf,poly6-gvarying,poly6,varying,2,74915.44064918751,10661.437824962131,0.860834705285598,0.08091033139479321,12385,0,13
