slug,nu,solver,form_a,form_b,pearson,spearman
ALL_B_14-25_mrc2,8,anderson,poly4-gvarying,spline6-gvarying,0.999643593686956,0.9994333387519897
ALL_B_14-25_mrc2,8,anderson,poly5-goff,poly2-goff,0.9965401938912642,0.9949078033820459
ALL_B_14-25_mrc2,8,anderson,poly5-goff,poly2-gscalar,0.9805333336692251,0.9746082340216176
ALL_B_14-25_mrc2,8,anderson,poly5-goff,poly2-gvarying,0.9837560181361887,0.9786256985614904
ALL_B_14-25_mrc2,8,anderson,poly5-goff,poly3-goff,0.9993800373899493,0.9989252679219186
ALL_B_14-25_mrc2,8,anderson,poly5-goff,poly3-gscalar,0.9834360660345837,0.9789557004742953
ALL_B_14-25_mrc2,8,anderson,poly5-goff,poly3-gvarying,0.9854874356430043,0.9811873060987456
ALL_B_14-25_mrc2,8,anderson,poly5-goff,poly4-goff,0.9998737316823735,0.9997509907237583
ALL_B_14-25_mrc2,8,anderson,poly5-goff,poly4-gscalar,0.9837221989365615,0.9794878967705765
ALL_B_14-25_mrc2,8,anderson,poly5-goff,poly4-gvarying,0.9835302262644326,0.9790229071301666
